strut_id,defect_class,touches_excluded_nominal_plane,excluded_nominal_axis,excluded_nominal_value,x0_nominal,y0_nominal,z0_nominal,x1_nominal,y1_nominal,z1_nominal,same_material_component_connects_a_to_b,a_collar_foreground_fraction,b_collar_foreground_fraction,endpoint0_to_collar_component_voxel_count_in_corridor,endpoint1_to_collar_component_voxel_count_in_corridor,minimum_endpoint_to_collar_component_voxel_count_in_corridor,central_material_slice_fraction,a_side_material_slice_fraction,b_side_material_slice_fraction,longest_empty_run_slices,central_mean_foreground_fraction,central_reference_foreground_fraction_p90,central_minimum_foreground_fraction,central_minimum_smoothed_foreground_fraction,central_minimum_relative_to_reference,central_material_loss_fraction,central_deficit_cutoff_foreground_fraction,central_deficit_fraction,longest_deficit_run_samples,minimum_endpoint_collar_foreground_fraction,both_endpoint_segments_observed,reasons
90,broken,False,y,18.0,8.0,1.0,1.0,7.0,1.0,2.0,True,0.336283185841,0.323008849558,4152,4152,4152,1.0,1.0,1.0,0,0.24912845266827569,0.36106194690265486,0.07079646017699115,0.07669616519174041,0.21241830065359477,0.31654783125371366,0.18053097345132743,0.30303030303030304,10,0.323008849558,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
91,broken,False,y,18.0,7.0,0.0,1.0,7.0,1.0,0.0,True,0.306784660767,0.849557522124,5242,5242,5242,1.0,1.0,1.0,0,0.4687662675689745,0.631858407079646,0.3008849557522124,0.30383480825958703,0.480859010270775,0.27805239742956,0.315929203539823,0.08823529411764706,3,0.306784660767,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
95,broken,False,y,18.0,7.0,2.0,1.0,7.0,1.0,0.0,True,0.37610619469,0.986725663717,5961,5961,5961,1.0,1.0,1.0,0,0.5733440600697238,0.8955752212389381,0.3185840707964602,0.3274336283185841,0.36561264822134387,0.3682476943346508,0.44778761061946903,0.45454545454545453,15,0.37610619469,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
101,broken,False,y,18.0,8.0,2.0,0.0,8.0,1.0,1.0,True,0.977876106195,0.37610619469,5925,5925,5925,1.0,1.0,1.0,0,0.5803164387235185,0.8070796460176991,0.34513274336283184,0.35398230088495575,0.43859649122807015,0.29731525784157364,0.40353982300884955,0.21212121212121213,7,0.37610619469,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
105,broken,False,y,18.0,10.0,0.0,0.0,9.0,0.0,1.0,True,0.818584070796,0.323008849558,5278,5278,5278,1.0,1.0,1.0,0,0.4698310539018503,0.6070796460176991,0.2831858407079646,0.2920353982300885,0.4810495626822157,0.2448979591836735,0.3035398230088496,0.18181818181818182,4,0.323008849558,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
109,broken,False,y,18.0,8.0,1.0,1.0,9.0,1.0,0.0,True,0.37610619469,0.982300884956,5762,5762,5762,1.0,1.0,1.0,0,0.5454545454545454,0.9292035398230089,0.3185840707964602,0.3215339233038348,0.346031746031746,0.4152958152958153,0.4646017699115044,0.5151515151515151,17,0.37610619469,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
115,broken,False,y,18.0,9.0,0.0,1.0,9.0,1.0,0.0,True,0.300884955752,0.914454277286,5276,5276,5276,1.0,1.0,1.0,0,0.4936980423706088,0.6902654867256637,0.30973451327433627,0.3185840707964602,0.46153846153846156,0.30730380730380724,0.34513274336283184,0.21212121212121213,7,0.300884955752,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
119,broken,False,y,18.0,9.0,2.0,1.0,9.0,1.0,0.0,True,0.374631268437,1.0,6026,6026,6026,1.0,1.0,1.0,0,0.6224188790560472,0.9699115044247788,0.2831858407079646,0.29793510324483774,0.30717761557177614,0.3612032736120328,0.4849557522123894,0.24242424242424243,8,0.374631268437,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
124,broken,False,y,18.0,10.0,0.0,0.0,10.0,1.0,1.0,True,0.811209439528,0.392330383481,5628,5628,5628,1.0,1.0,1.0,0,0.5226444560124934,0.6964601769911504,0.2831858407079646,0.29793510324483774,0.4277848369335028,0.2571193661708647,0.3482300884955752,0.14705882352941177,5,0.392330383481,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
125,broken,False,y,18.0,10.0,2.0,0.0,10.0,1.0,1.0,True,1.0,0.314159292035,6164,6164,6164,1.0,1.0,1.0,0,0.6299275945293645,0.9769911504424779,0.30973451327433627,0.3126843657817109,0.32004830917874394,0.35754281949934125,0.48849557522123893,0.3333333333333333,11,0.314159292035,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
139,broken,False,y,18.0,11.0,0.0,1.0,11.0,1.0,0.0,True,0.318584070796,0.93215339233,5430,5430,5430,1.0,1.0,1.0,0,0.5273295158771474,0.7707964601769911,0.30973451327433627,0.3156342182890855,0.40949100650593184,0.3288984939555616,0.38539823008849555,0.20588235294117646,7,0.318584070796,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
143,broken,False,y,18.0,11.0,2.0,1.0,11.0,1.0,0.0,True,0.374631268437,0.994100294985,6119,6119,6119,1.0,1.0,1.0,0,0.6428943258719418,0.968141592920354,0.30973451327433627,0.3303834808259587,0.34125533211456427,0.3382084095063985,0.484070796460177,0.29411764705882354,10,0.374631268437,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
148,broken,False,y,18.0,12.0,0.0,0.0,12.0,1.0,1.0,True,0.83185840708,0.351032448378,5739,5739,5739,1.0,1.0,1.0,0,0.5521587556985788,0.8053097345132744,0.2743362831858407,0.29793510324483774,0.3699633699633699,0.3166833166833167,0.4026548672566372,0.18181818181818182,6,0.351032448378,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
149,broken,False,y,18.0,12.0,2.0,0.0,12.0,1.0,1.0,True,1.0,0.353982300885,6058,6058,6058,1.0,1.0,1.0,0,0.6165191740412979,0.95929203539823,0.35398230088495575,0.3775811209439528,0.3936039360393604,0.3607849714860785,0.479646017699115,0.36363636363636365,12,0.353982300885,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
152,broken,False,y,18.0,12.0,0.0,0.0,13.0,0.0,1.0,True,0.761061946903,0.368731563422,5626,5626,5626,1.0,1.0,1.0,0,0.5614263404476836,0.7646017699115044,0.36283185840707965,0.36578171091445427,0.4783950617283951,0.26858660130718953,0.3823008849557522,0.17647058823529413,4,0.368731563422,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
160,broken,False,y,18.0,14.0,1.0,1.0,13.0,1.0,0.0,True,0.474926253687,0.985250737463,6289,6289,6289,1.0,1.0,1.0,0,0.6918271733472149,0.9619469026548673,0.4336283185840708,0.4365781710914454,0.4538485127261576,0.2830239731587207,0.48097345132743363,0.14705882352941177,5,0.474926253687,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
163,broken,False,y,18.0,13.0,0.0,1.0,13.0,1.0,0.0,True,0.323008849558,0.924778761062,5370,5370,5370,1.0,1.0,1.0,0,0.5205148833467417,0.8584070796460177,0.3274336283185841,0.336283185840708,0.3917525773195877,0.3973758200562324,0.42920353982300885,0.5151515151515151,17,0.323008849558,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
167,broken,False,y,18.0,13.0,2.0,1.0,13.0,1.0,0.0,True,0.243362831858,0.929203539823,5881,5881,5881,1.0,1.0,1.0,0,0.5639581657280772,0.9274336283185841,0.25663716814159293,0.26843657817109146,0.28944020356234096,0.3927249595188526,0.46371681415929206,0.3939393939393939,13,0.243362831858,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
172,broken,False,y,18.0,14.0,0.0,0.0,14.0,1.0,1.0,True,0.799410029499,0.315634218289,5400,5400,5400,1.0,1.0,1.0,0,0.4687662675689745,0.6964601769911504,0.26548672566371684,0.2743362831858407,0.39390088945362134,0.3363480080723522,0.3482300884955752,0.3235294117647059,9,0.315634218289,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
173,broken,False,y,18.0,14.0,2.0,0.0,14.0,1.0,1.0,True,0.995575221239,0.362831858407,5778,5778,5778,1.0,1.0,1.0,0,0.5529632609278626,0.8778761061946904,0.36283185840707965,0.36578171091445427,0.41666666666666663,0.3811705767350929,0.4389380530973452,0.48484848484848486,16,0.362831858407,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
178,broken,False,y,18.0,14.0,0.0,2.0,15.0,0.0,1.0,False,0.115044247788,0.318584070796,1424,2083,1424,0.696969696969697,0.09090909090909091,1.0,10,0.13783856261732366,0.2902654867256637,0.0,0.0,0.0,0.5323355506282336,0.14513274336283186,0.45454545454545453,15,0.115044247788,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|disconnected_fragment_case
187,broken,False,y,18.0,15.0,0.0,1.0,15.0,1.0,0.0,True,0.289085545723,0.864306784661,5206,5206,5206,1.0,1.0,1.0,0,0.47304907481898634,0.7787610619469026,0.2920353982300885,0.29793510324483774,0.38257575757575757,0.3994490358126721,0.3893805309734513,0.42424242424242425,14,0.289085545723,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
191,broken,False,y,18.0,15.0,2.0,1.0,15.0,1.0,0.0,True,0.29203539823,0.884955752212,5490,5490,5490,1.0,1.0,1.0,0,0.48932847475273294,0.8292035398230088,0.25663716814159293,0.2625368731563422,0.3166133048737105,0.4133969489610144,0.4146017699115044,0.5294117647058824,18,0.29203539823,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
197,broken,False,y,18.0,16.0,2.0,0.0,16.0,1.0,1.0,True,0.884955752212,0.296460176991,5186,5186,5186,1.0,1.0,1.0,0,0.4229015821936176,0.7256637168141593,0.3008849557522124,0.30383480825958703,0.4186991869918699,0.43052475979305255,0.36283185840707965,0.5151515151515151,17,0.296460176991,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
231,broken,False,y,18.0,2.0,2.0,2.0,1.0,2.0,1.0,True,0.358407079646,0.451327433628,4645,4645,4645,1.0,1.0,1.0,0,0.34781442746044516,0.47433628318584076,0.19469026548672566,0.20648967551622419,0.4353233830845771,0.2738579828132068,0.23716814159292038,0.12121212121212122,4,0.358407079646,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
256,broken,False,y,18.0,2.0,3.0,1.0,3.0,3.0,2.0,True,0.442477876106,0.438053097345,4661,4661,4661,1.0,1.0,1.0,0,0.3397693751676052,0.4336283185840708,0.1415929203539823,0.1622418879056047,0.37414965986394555,0.21892393320964748,0.2168141592920354,0.18181818181818182,5,0.438053097345,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
257,broken,False,y,18.0,2.0,3.0,1.0,3.0,3.0,0.0,True,0.442477876106,0.840707964602,5815,5815,5815,1.0,1.0,1.0,0,0.5505497452400107,0.7858407079646018,0.36283185840707965,0.36873156342182895,0.4692192192192192,0.30173355173355176,0.3929203539823009,0.12121212121212122,4,0.442477876106,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
263,broken,False,y,18.0,3.0,2.0,1.0,3.0,3.0,0.0,True,0.296460176991,0.769911504425,5421,5421,5421,1.0,1.0,1.0,0,0.44971842316975064,0.6707964601769912,0.25663716814159293,0.2684365781710914,0.4001759014951626,0.3390901095386584,0.3353982300884956,0.42424242424242425,14,0.296460176991,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
267,broken,False,y,18.0,3.0,4.0,1.0,3.0,3.0,0.0,True,0.367256637168,0.893805309735,5626,5626,5626,1.0,1.0,1.0,0,0.4896755162241888,0.7752212389380531,0.3185840707964602,0.3215339233038348,0.4147640791476408,0.3771966237719662,0.38761061946902653,0.45454545454545453,14,0.367256637168,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
272,broken,False,y,18.0,4.0,2.0,0.0,4.0,3.0,1.0,True,0.938053097345,0.349557522124,5765,5765,5765,1.0,1.0,1.0,0,0.5162241887905604,0.8778761061946904,0.2920353982300885,0.29793510324483774,0.33938172043010745,0.4163000977517107,0.4389380530973452,0.45454545454545453,15,0.349557522124,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
273,broken,False,y,18.0,4.0,4.0,0.0,4.0,3.0,1.0,True,0.862831858407,0.327433628319,5830,5830,5830,1.0,1.0,1.0,0,0.5492089031912041,0.8230088495575221,0.3185840707964602,0.3215339233038348,0.3906810035842294,0.33496252851091557,0.41150442477876104,0.3939393939393939,13,0.327433628319,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
277,broken,False,y,18.0,6.0,2.0,0.0,5.0,2.0,1.0,True,0.951327433628,0.446902654867,5971,5971,5971,1.0,1.0,1.0,0,0.5811209439528023,0.8176991150442477,0.34513274336283184,0.34808259587020646,0.42568542568542567,0.2986357077266168,0.4088495575221239,0.18181818181818182,6,0.446902654867,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
287,broken,False,y,18.0,5.0,2.0,1.0,5.0,3.0,0.0,True,0.358407079646,0.969026548673,5829,5829,5829,1.0,1.0,1.0,0,0.5430410297666934,0.7946902654867257,0.3274336283185841,0.33628318584070793,0.4231625835189309,0.32671930890193696,0.39734513274336286,0.36363636363636365,12,0.358407079646,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
291,broken,False,y,18.0,5.0,4.0,1.0,5.0,3.0,0.0,True,0.402654867257,1.0,6164,6164,6164,1.0,1.0,1.0,0,0.615714668812014,0.9539823008849558,0.3274336283185841,0.34513274336283184,0.3617810760667903,0.3570585258896947,0.4769911504424779,0.3939393939393939,13,0.402654867257,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
296,broken,False,y,18.0,6.0,2.0,0.0,6.0,3.0,1.0,True,0.991150442478,0.411504424779,6109,6109,6109,1.0,1.0,1.0,0,0.6028425851434701,0.9805309734513274,0.336283185840708,0.34513274336283184,0.35198555956678695,0.3862268898369982,0.4902654867256637,0.45454545454545453,15,0.411504424779,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
297,broken,False,y,18.0,6.0,4.0,0.0,6.0,3.0,1.0,True,1.0,0.380530973451,6142,6142,6142,1.0,1.0,1.0,0,0.6162510056315366,0.9345132743362833,0.336283185840708,0.336283185840708,0.35984848484848486,0.34733700642791554,0.46725663716814164,0.3333333333333333,11,0.380530973451,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
301,broken,False,y,18.0,8.0,2.0,0.0,7.0,2.0,1.0,True,1.0,0.393805309735,5958,5958,5958,1.0,1.0,1.0,0,0.5931885223920623,0.9628318584070796,0.30973451327433627,0.3126843657817109,0.32475490196078427,0.3874777183600714,0.4814159292035398,0.42424242424242425,14,0.393805309735,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
305,broken,False,y,18.0,6.0,3.0,1.0,7.0,3.0,0.0,True,0.446902654867,1.0,6680,6680,6680,1.0,1.0,1.0,0,0.7674979887369268,0.9752212389380531,0.4336283185840708,0.44837758112094395,0.45977011494252873,0.21553099048561844,0.48761061946902656,0.09090909090909091,3,0.446902654867,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
308,broken,False,y,18.0,8.0,3.0,1.0,7.0,3.0,0.0,True,0.615044247788,1.0,6816,6816,6816,1.0,1.0,1.0,0,0.7768838830785735,1.0,0.46017699115044247,0.4749262536873156,0.4749262536873156,0.2231161169214267,0.5,0.09090909090909091,3,0.615044247788,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
311,broken,False,y,18.0,7.0,2.0,1.0,7.0,3.0,0.0,True,0.323008849558,1.0,5988,5988,5988,1.0,1.0,1.0,0,0.5953338696701529,0.968141592920354,0.3008849557522124,0.30383480825958703,0.31383302864107254,0.38823333887319256,0.484070796460177,0.42424242424242425,14,0.323008849558,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
315,broken,False,y,18.0,7.0,4.0,1.0,7.0,3.0,0.0,True,0.411504424779,1.0,6376,6376,6376,1.0,1.0,1.0,0,0.6776615714668812,1.0,0.30973451327433627,0.30973451327433627,0.30973451327433627,0.3223384285331188,0.5,0.36363636363636365,12,0.411504424779,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
320,broken,False,y,18.0,8.0,2.0,0.0,8.0,3.0,1.0,True,1.0,0.407079646018,6403,6403,6403,1.0,1.0,1.0,0,0.6760525610083132,0.9911504424778761,0.2920353982300885,0.29793510324483774,0.3005952380952381,0.31872294372294374,0.49557522123893805,0.3333333333333333,11,0.407079646018,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
321,broken,False,y,18.0,8.0,4.0,0.0,8.0,3.0,1.0,True,1.0,0.389380530973,6289,6289,6289,1.0,1.0,1.0,0,0.6596942880128721,1.0,0.36283185840707965,0.3716814159292035,0.3716814159292035,0.340305711987128,0.5,0.36363636363636365,12,0.389380530973,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
325,broken,False,y,18.0,10.0,2.0,0.0,9.0,2.0,1.0,True,1.0,0.438053097345,6328,6328,6328,1.0,1.0,1.0,0,0.6886564762670957,0.9911504424778761,0.35398230088495575,0.3687315634218289,0.37202380952380953,0.3057359307359307,0.49557522123893805,0.30303030303030304,10,0.438053097345,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
332,broken,False,y,18.0,10.0,3.0,1.0,9.0,3.0,0.0,True,0.482300884956,1.0,6436,6436,6436,1.0,1.0,1.0,0,0.6964333601501743,1.0,0.46017699115044247,0.4660766961651917,0.4660766961651917,0.3035666398498257,0.5,0.2727272727272727,7,0.482300884956,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
334,broken,False,y,18.0,10.0,3.0,1.0,9.0,3.0,2.0,True,0.393805309735,0.305309734513,4290,4290,4290,1.0,1.0,1.0,0,0.26602306248323954,0.3876106194690266,0.12389380530973451,0.12979351032448377,0.334855403348554,0.31838937318389376,0.1938053097345133,0.21212121212121213,7,0.305309734513,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
335,broken,False,y,18.0,9.0,2.0,1.0,9.0,3.0,0.0,True,0.327433628319,1.0,6094,6094,6094,1.0,1.0,1.0,0,0.6288549208903191,0.9929203539823009,0.2831858407079646,0.29793510324483774,0.3000594177064765,0.3675255226057365,0.49646017699115047,0.30303030303030304,10,0.327433628319,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
339,broken,False,y,18.0,9.0,4.0,1.0,9.0,3.0,0.0,True,0.367256637168,1.0,6511,6511,6511,1.0,1.0,1.0,0,0.7074282649503889,1.0,0.34513274336283184,0.35398230088495575,0.35398230088495575,0.29257173504961115,0.5,0.36363636363636365,12,0.367256637168,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
344,broken,False,y,18.0,10.0,2.0,0.0,10.0,3.0,1.0,True,1.0,0.353982300885,6212,6212,6212,1.0,1.0,1.0,0,0.6390453204612496,1.0,0.07964601769911504,0.13274336283185842,0.13274336283185842,0.3609546795387504,0.5,0.48484848484848486,16,0.353982300885,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
345,broken,False,y,18.0,10.0,4.0,0.0,10.0,3.0,1.0,True,1.0,0.380530973451,6599,6599,6599,1.0,1.0,1.0,0,0.7393403057119871,1.0,0.37168141592920356,0.39233038348082594,0.39233038348082594,0.2606596942880129,0.5,0.24242424242424243,8,0.380530973451,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
348,broken,False,y,18.0,10.0,2.0,0.0,11.0,2.0,1.0,True,1.0,0.510324483776,6482,6482,6482,1.0,1.0,1.0,0,0.7404997397188965,1.0,0.46017699115044247,0.4631268436578171,0.4631268436578171,0.2595002602811036,0.5,0.17647058823529413,6,0.510324483776,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
354,broken,False,y,18.0,10.0,3.0,1.0,11.0,4.0,1.0,True,0.115044247788,0.265486725664,4129,4129,4129,1.0,1.0,1.0,0,0.21051220166264414,0.25486725663716814,0.09734513274336283,0.10619469026548672,0.4166666666666667,0.17592592592592593,0.12743362831858407,0.09090909090909091,3,0.115044247788,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
359,broken,False,y,18.0,11.0,2.0,1.0,11.0,3.0,0.0,True,0.37610619469,1.0,6218,6218,6218,1.0,1.0,1.0,0,0.6639849825690534,1.0,0.36283185840707965,0.3687315634218289,0.3687315634218289,0.33601501743094664,0.5,0.30303030303030304,10,0.37610619469,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
363,broken,False,y,18.0,11.0,4.0,1.0,11.0,3.0,0.0,True,0.37610619469,1.0,6560,6560,6560,1.0,1.0,1.0,0,0.7270045588629659,1.0,0.36283185840707965,0.36283185840707965,0.36283185840707965,0.27299544113703406,0.5,0.30303030303030304,10,0.37610619469,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
368,broken,False,y,18.0,12.0,2.0,0.0,12.0,3.0,1.0,True,1.0,0.386430678466,6311,6311,6311,1.0,1.0,1.0,0,0.6693483507642799,0.9858407079646018,0.3008849557522124,0.30678466076696165,0.31119090365050867,0.32196289646918014,0.4929203539823009,0.42424242424242425,14,0.386430678466,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
369,broken,False,y,18.0,12.0,4.0,0.0,12.0,3.0,1.0,True,1.0,0.37610619469,6400,6400,6400,1.0,1.0,1.0,0,0.6967015285599356,1.0,0.37168141592920356,0.38053097345132747,0.38053097345132747,0.30329847144006444,0.5,0.21212121212121213,7,0.37610619469,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
372,broken,False,y,18.0,12.0,2.0,0.0,13.0,2.0,1.0,True,1.0,0.457227138643,6588,6588,6588,1.0,1.0,1.0,0,0.7686100989068194,1.0,0.39823008849557523,0.40117994100294985,0.40117994100294985,0.23138990109318064,0.5,0.17647058823529413,6,0.457227138643,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
373,broken,False,y,18.0,14.0,2.0,0.0,13.0,2.0,1.0,True,0.995575221239,0.420353982301,6067,6067,6067,1.0,1.0,1.0,0,0.636095467953875,0.9769911504424779,0.36283185840707965,0.38348082595870203,0.39251207729468596,0.3498572683355292,0.48849557522123893,0.18181818181818182,6,0.420353982301,True,central_material_loss_rule_satisfied|endpoint_material_support_observed|connected_bite_case
