strut_id,defect_class,touches_excluded_nominal_plane,excluded_nominal_axis,excluded_nominal_value,x0_nominal,y0_nominal,z0_nominal,x1_nominal,y1_nominal,z1_nominal,same_material_component_connects_a_to_b,a_collar_foreground_fraction,b_collar_foreground_fraction,endpoint0_to_collar_component_voxel_count_in_corridor,endpoint1_to_collar_component_voxel_count_in_corridor,minimum_endpoint_to_collar_component_voxel_count_in_corridor,central_material_slice_fraction,a_side_material_slice_fraction,b_side_material_slice_fraction,longest_empty_run_slices,central_mean_foreground_fraction,central_reference_foreground_fraction_p90,central_minimum_foreground_fraction,central_minimum_smoothed_foreground_fraction,central_minimum_relative_to_reference,central_material_loss_fraction,central_deficit_cutoff_foreground_fraction,central_deficit_fraction,longest_deficit_run_samples,minimum_endpoint_collar_foreground_fraction,both_endpoint_segments_observed,reasons
4661,missing,False,y,18.0,15.0,4.0,5.0,15.0,5.0,6.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
4747,missing,False,y,18.0,4.0,6.0,6.0,4.0,7.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
4752,missing,False,y,18.0,4.0,7.0,5.0,5.0,7.0,6.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
4931,missing,False,y,18.0,1.0,8.0,5.0,1.0,9.0,4.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
5066,missing,False,y,18.0,12.0,8.0,6.0,13.0,8.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
5223,missing,False,y,18.0,7.0,10.0,5.0,7.0,11.0,4.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
5621,missing,False,y,18.0,6.0,14.0,4.0,5.0,15.0,4.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
6166,missing,False,y,18.0,9.0,2.0,7.0,9.0,1.0,8.0,False,0.176991150442,0.0,1642,0,0,0.08823529411764706,0.2727272727272727,0.0,31,0.013014055179593961,0.0061946902654867195,0.0,0.0,0.0,0.8823529411764706,0.0030973451327433598,0.8823529411764706,30,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
6234,missing,False,y,18.0,16.0,1.0,7.0,15.0,1.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
6259,missing,False,y,18.0,16.0,1.0,7.0,17.0,0.0,7.0,False,0.00294985250737,0.0,1339,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
6670,missing,False,y,18.0,14.0,5.0,7.0,15.0,6.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
7225,missing,False,y,18.0,6.0,12.0,6.0,6.0,11.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
7420,missing,False,y,18.0,4.0,12.0,6.0,4.0,13.0,7.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
7706,missing,False,y,18.0,9.0,16.0,7.0,9.0,15.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
8114,missing,False,y,18.0,6.0,2.0,8.0,5.0,1.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
8136,missing,False,y,18.0,6.0,0.0,8.0,7.0,1.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
8164,missing,False,y,18.0,8.0,0.0,8.0,8.0,1.0,9.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
8442,missing,False,y,18.0,12.0,3.0,9.0,13.0,4.0,9.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
8764,missing,False,y,18.0,4.0,7.0,9.0,3.0,7.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
8823,missing,False,y,18.0,8.0,8.0,8.0,9.0,7.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
9273,missing,False,y,18.0,8.0,11.0,9.0,9.0,11.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
9303,missing,False,y,18.0,11.0,10.0,9.0,11.0,11.0,8.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
9329,missing,False,y,18.0,13.0,10.0,9.0,13.0,11.0,10.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
9597,missing,False,y,18.0,18.0,13.0,9.0,17.0,14.0,9.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
9778,missing,False,y,18.0,14.0,16.0,10.0,14.0,15.0,9.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
10003,missing,False,y,18.0,14.0,16.0,10.0,13.0,16.0,9.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
10027,missing,False,y,18.0,14.0,16.0,10.0,14.0,17.0,9.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
10030,missing,False,y,18.0,14.0,16.0,10.0,15.0,16.0,9.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
10298,missing,False,y,18.0,17.0,2.0,11.0,17.0,1.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
10948,missing,False,y,18.0,16.0,7.0,11.0,17.0,7.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
11650,missing,False,y,18.0,2.0,16.0,12.0,2.0,15.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
11766,missing,False,y,18.0,14.0,16.0,10.0,13.0,15.0,10.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
11791,missing,False,y,18.0,14.0,16.0,10.0,15.0,15.0,10.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
11793,missing,False,y,18.0,14.0,16.0,10.0,14.0,15.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
11851,missing,False,y,18.0,2.0,16.0,12.0,1.0,16.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
11875,missing,False,y,18.0,2.0,16.0,12.0,2.0,17.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
11878,missing,False,y,18.0,2.0,16.0,12.0,3.0,16.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
11963,missing,False,y,18.0,10.0,16.0,12.0,9.0,16.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
11984,missing,False,y,18.0,10.0,16.0,10.0,10.0,17.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12009,missing,False,y,18.0,14.0,16.0,10.0,13.0,17.0,10.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12017,missing,False,y,18.0,14.0,16.0,10.0,13.0,16.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12036,missing,False,y,18.0,14.0,16.0,10.0,15.0,17.0,10.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12040,missing,False,y,18.0,14.0,16.0,10.0,14.0,17.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12044,missing,False,y,18.0,14.0,16.0,10.0,15.0,16.0,11.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12281,missing,False,y,18.0,16.0,1.0,13.0,15.0,2.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12286,missing,False,y,18.0,15.0,2.0,13.0,15.0,1.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12488,missing,False,y,18.0,14.0,2.0,12.0,14.0,3.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12619,missing,False,y,18.0,8.0,4.0,14.0,7.0,4.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12639,missing,False,y,18.0,8.0,4.0,14.0,8.0,5.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
12709,missing,False,y,18.0,14.0,6.0,12.0,14.0,5.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13061,missing,False,y,18.0,6.0,9.0,13.0,7.0,9.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13232,missing,False,y,18.0,2.0,11.0,13.0,3.0,11.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13345,missing,False,y,18.0,12.0,12.0,12.0,12.0,11.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13452,missing,False,y,18.0,2.0,13.0,13.0,3.0,13.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13638,missing,False,y,18.0,2.0,16.0,12.0,1.0,15.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13663,missing,False,y,18.0,2.0,16.0,12.0,3.0,15.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13665,missing,False,y,18.0,2.0,16.0,12.0,2.0,15.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13857,missing,False,y,18.0,2.0,16.0,12.0,1.0,17.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13865,missing,False,y,18.0,2.0,16.0,12.0,1.0,16.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13884,missing,False,y,18.0,2.0,16.0,12.0,3.0,17.0,12.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13888,missing,False,y,18.0,2.0,16.0,12.0,2.0,17.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
13892,missing,False,y,18.0,2.0,16.0,12.0,3.0,16.0,13.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
14119,missing,False,y,18.0,0.0,0.0,16.0,0.0,1.0,15.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
14210,missing,False,y,18.0,10.0,2.0,14.0,9.0,1.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
14296,missing,False,y,18.0,16.0,1.0,15.0,15.0,1.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
14297,missing,False,y,18.0,16.0,1.0,15.0,15.0,2.0,15.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
14576,missing,False,y,18.0,2.0,4.0,14.0,3.0,5.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,33,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
14625,missing,False,y,18.0,8.0,4.0,14.0,7.0,5.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
14637,missing,False,y,18.0,6.0,5.0,15.0,7.0,5.0,14.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
15386,missing,False,y,18.0,14.0,12.0,16.0,14.0,11.0,15.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
15629,missing,False,y,18.0,16.0,14.0,14.0,16.0,13.0,15.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
15712,missing,False,y,18.0,4.0,15.0,15.0,5.0,15.0,16.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
15939,missing,False,y,18.0,6.0,16.0,16.0,5.0,16.0,15.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
16820,missing,False,y,18.0,12.0,4.0,16.0,13.0,4.0,17.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
17007,missing,False,y,18.0,7.0,8.0,17.0,7.0,7.0,16.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
17562,missing,False,y,18.0,10.0,10.0,18.0,11.0,10.0,17.0,False,0.0619469026549,0.0,1650,0,0,0.029411764705882353,0.09090909090909091,0.0,33,0.0018219677251431546,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
17607,missing,False,y,18.0,14.0,12.0,16.0,15.0,11.0,16.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
17855,missing,False,y,18.0,13.0,12.0,17.0,13.0,13.0,16.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
18200,missing,False,y,18.0,2.0,17.0,17.0,1.0,17.0,16.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,34,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|central_present_slice_fraction_at_most_10_percent
