strut_id,defect_class,touches_excluded_nominal_plane,excluded_nominal_axis,excluded_nominal_value,x0_nominal,y0_nominal,z0_nominal,x1_nominal,y1_nominal,z1_nominal,same_material_component_connects_a_to_b,a_collar_foreground_fraction,b_collar_foreground_fraction,endpoint0_to_collar_component_voxel_count_in_corridor,endpoint1_to_collar_component_voxel_count_in_corridor,minimum_endpoint_to_collar_component_voxel_count_in_corridor,central_reference_foreground_fraction_p90,central_minimum_foreground_fraction,central_minimum_smoothed_foreground_fraction,central_minimum_relative_to_reference,central_material_loss_fraction,central_deficit_cutoff_foreground_fraction,central_deficit_fraction,longest_deficit_run_samples,minimum_endpoint_collar_foreground_fraction,both_endpoint_segments_observed,reasons
1775,missing,True,y,18.0,2.0,18.0,2.0,1.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1800,missing,True,y,18.0,4.0,18.0,0.0,3.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1801,missing,True,y,18.0,2.0,18.0,0.0,3.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1802,missing,True,y,18.0,2.0,18.0,2.0,3.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1803,missing,True,y,18.0,4.0,18.0,2.0,3.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1828,missing,True,y,18.0,6.0,18.0,0.0,5.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1829,missing,True,y,18.0,4.0,18.0,0.0,5.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1830,missing,True,y,18.0,4.0,18.0,2.0,5.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1831,missing,True,y,18.0,6.0,18.0,2.0,5.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1856,missing,True,y,18.0,8.0,18.0,0.0,7.0,18.0,1.0,False,0.0221238938053,0.0796460176991,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0221238938053,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1857,missing,True,y,18.0,6.0,18.0,0.0,7.0,18.0,1.0,False,0.0,0.137168141593,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1858,missing,True,y,18.0,6.0,18.0,2.0,7.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1859,missing,True,y,18.0,8.0,18.0,2.0,7.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1884,missing,True,y,18.0,10.0,18.0,0.0,9.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1885,missing,True,y,18.0,8.0,18.0,0.0,9.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1886,missing,True,y,18.0,8.0,18.0,2.0,9.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1887,missing,True,y,18.0,10.0,18.0,2.0,9.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1912,missing,True,y,18.0,12.0,18.0,0.0,11.0,18.0,1.0,False,0.0309734513274,0.0,824,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1913,missing,True,y,18.0,10.0,18.0,0.0,11.0,18.0,1.0,False,0.00442477876106,0.203539823009,926,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.00442477876106,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1914,missing,True,y,18.0,10.0,18.0,2.0,11.0,18.0,1.0,False,0.0,0.176991150442,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1915,missing,True,y,18.0,12.0,18.0,2.0,11.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1940,missing,True,y,18.0,14.0,18.0,0.0,13.0,18.0,1.0,False,0.0442477876106,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1941,missing,True,y,18.0,12.0,18.0,0.0,13.0,18.0,1.0,False,0.0,0.181415929204,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1942,missing,True,y,18.0,12.0,18.0,2.0,13.0,18.0,1.0,False,0.0,0.159292035398,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1943,missing,True,y,18.0,14.0,18.0,2.0,13.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1968,missing,True,y,18.0,16.0,18.0,0.0,15.0,18.0,1.0,False,0.0973451327434,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1969,missing,True,y,18.0,14.0,18.0,0.0,15.0,18.0,1.0,False,0.0,0.185840707965,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1970,missing,True,y,18.0,14.0,18.0,2.0,15.0,18.0,1.0,False,0.0,0.154867256637,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
1971,missing,True,y,18.0,16.0,18.0,2.0,15.0,18.0,1.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2000,missing,True,y,18.0,18.0,18.0,0.0,17.0,18.0,1.0,False,0.00442477876106,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2001,missing,True,y,18.0,16.0,18.0,0.0,17.0,18.0,1.0,False,0.0,0.216814159292,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2002,missing,True,y,18.0,16.0,18.0,2.0,17.0,18.0,1.0,False,0.0,0.20796460177,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2003,missing,True,y,18.0,18.0,18.0,2.0,17.0,18.0,1.0,False,0.0265486725664,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2061,missing,False,y,18.0,3.0,0.0,3.0,3.0,1.0,4.0,False,0.234513274336,0.212389380531,1914,1669,1669,0.25486725663716814,0.0,0.0,0.0,0.2664141414141414,0.12743362831858407,0.24242424242424243,8,0.212389380531,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2074,missing,False,y,18.0,4.0,0.0,4.0,5.0,0.0,3.0,False,0.287610619469,0.252212389381,1487,1955,1487,0.24778761061946902,0.0,0.0,0.0,0.45346320346320346,0.12389380530973451,0.48484848484848486,16,0.252212389381,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2251,missing,False,y,18.0,0.0,3.0,3.0,1.0,2.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2289,missing,False,y,18.0,4.0,4.0,2.0,4.0,3.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2303,missing,False,y,18.0,5.0,2.0,3.0,5.0,3.0,2.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2359,missing,False,y,18.0,10.0,4.0,2.0,11.0,3.0,2.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2640,missing,False,y,18.0,16.0,5.0,3.0,15.0,5.0,2.0,False,0.33185840708,0.389380530973,1760,2156,1760,0.3185840707964602,0.0,0.0,0.0,0.4638047138047138,0.1592920353982301,0.42424242424242425,14,0.33185840708,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
2931,missing,False,y,18.0,4.0,8.0,4.0,3.0,8.0,3.0,False,0.0,0.309734513274,0,2239,0,0.31504424778761064,0.0,0.0,0.0,0.489785495403473,0.15752212389380532,0.42424242424242425,14,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3256,missing,False,y,18.0,11.0,10.0,3.0,12.0,11.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3779,missing,True,y,18.0,0.0,18.0,2.0,1.0,17.0,2.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3781,missing,True,y,18.0,0.0,18.0,2.0,0.0,17.0,3.0,False,0.0,0.0353982300885,0,1358,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3788,missing,True,y,18.0,2.0,18.0,2.0,1.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3789,missing,True,y,18.0,0.0,18.0,2.0,1.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3790,missing,True,y,18.0,0.0,18.0,4.0,1.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3791,missing,True,y,18.0,2.0,18.0,4.0,1.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3816,missing,True,y,18.0,4.0,18.0,2.0,3.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3817,missing,True,y,18.0,2.0,18.0,2.0,3.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3818,missing,True,y,18.0,2.0,18.0,4.0,3.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3819,missing,True,y,18.0,4.0,18.0,4.0,3.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3844,missing,True,y,18.0,6.0,18.0,2.0,5.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3845,missing,True,y,18.0,4.0,18.0,2.0,5.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3846,missing,True,y,18.0,4.0,18.0,4.0,5.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3847,missing,True,y,18.0,6.0,18.0,4.0,5.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3872,missing,True,y,18.0,8.0,18.0,2.0,7.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3873,missing,True,y,18.0,6.0,18.0,2.0,7.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3874,missing,True,y,18.0,6.0,18.0,4.0,7.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3875,missing,True,y,18.0,8.0,18.0,4.0,7.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3900,missing,True,y,18.0,10.0,18.0,2.0,9.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3901,missing,True,y,18.0,8.0,18.0,2.0,9.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3902,missing,True,y,18.0,8.0,18.0,4.0,9.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3903,missing,True,y,18.0,10.0,18.0,4.0,9.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3928,missing,True,y,18.0,12.0,18.0,2.0,11.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3929,missing,True,y,18.0,10.0,18.0,2.0,11.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3930,missing,True,y,18.0,10.0,18.0,4.0,11.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3931,missing,True,y,18.0,12.0,18.0,4.0,11.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3956,missing,True,y,18.0,14.0,18.0,2.0,13.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3957,missing,True,y,18.0,12.0,18.0,2.0,13.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3958,missing,True,y,18.0,12.0,18.0,4.0,13.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3959,missing,True,y,18.0,14.0,18.0,4.0,13.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3984,missing,True,y,18.0,16.0,18.0,2.0,15.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3985,missing,True,y,18.0,14.0,18.0,2.0,15.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3986,missing,True,y,18.0,14.0,18.0,4.0,15.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
3987,missing,True,y,18.0,16.0,18.0,4.0,15.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4016,missing,True,y,18.0,18.0,18.0,2.0,17.0,18.0,3.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4017,missing,True,y,18.0,16.0,18.0,2.0,17.0,18.0,3.0,False,0.0,0.154867256637,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4018,missing,True,y,18.0,16.0,18.0,4.0,17.0,18.0,3.0,False,0.0,0.188790560472,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4019,missing,True,y,18.0,18.0,18.0,4.0,17.0,18.0,3.0,False,0.0221238938053,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4057,missing,False,y,18.0,4.0,0.0,4.0,3.0,1.0,4.0,False,0.20796460177,0.0,1993,0,0,0.21238938053097345,0.0,0.0,0.0,0.22601010101010097,0.10619469026548672,0.12121212121212122,4,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4101,missing,False,y,18.0,5.0,0.0,5.0,5.0,1.0,6.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4215,missing,False,y,18.0,14.0,1.0,5.0,15.0,0.0,5.0,False,0.0383480825959,0.153392330383,1513,1763,1513,0.1743362831858407,0.0,0.0,0.0,0.38817557479844733,0.08716814159292036,0.3235294117647059,11,0.0383480825959,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4221,missing,False,y,18.0,15.0,0.0,5.0,15.0,1.0,6.0,False,0.185840707965,0.0796460176991,1604,1670,1604,0.168141592920354,0.0,0.0,0.0,0.6124401913875598,0.084070796460177,0.6060606060606061,20,0.0796460176991,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4340,missing,False,y,18.0,8.0,3.0,5.0,7.0,3.0,4.0,False,0.305309734513,0.150442477876,2130,1523,1523,0.26548672566371684,0.0,0.0,0.0,0.4909090909090909,0.13274336283185842,0.5454545454545454,18,0.150442477876,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4495,missing,False,y,18.0,1.0,6.0,5.0,1.0,5.0,4.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4661,missing,False,y,18.0,15.0,4.0,5.0,15.0,5.0,6.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4747,missing,False,y,18.0,4.0,6.0,6.0,4.0,7.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4752,missing,False,y,18.0,4.0,7.0,5.0,5.0,7.0,6.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4923,missing,False,y,18.0,2.0,8.0,6.0,1.0,8.0,5.0,False,0.200589970501,0.283185840708,1563,1980,1563,0.2920353982300885,0.0,0.0,0.0,0.5106951871657754,0.14601769911504425,0.47058823529411764,16,0.200589970501,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
4931,missing,False,y,18.0,1.0,8.0,5.0,1.0,9.0,4.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5066,missing,False,y,18.0,12.0,8.0,6.0,13.0,8.0,5.0,False,0.0,0.0,0,0,0,0.0,0.0,0.0,,1.0,0.0,0.0,0,0.0,False,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
5116,missing,False,y,18.0,16.0,8.0,4.0,17.0,8.0,5.0,False,0.371681415929,0.216814159292,2173,1663,1663,0.3380530973451327,0.0,0.0,0.0,0.5146755513247658,0.16902654867256636,0.5757575757575758,19,0.216814159292,True,primary_disconnected|three_slice_smoothed_central_minimum_is_zero
